"Code","Name","Detail"
"  MEN412","  TRIBOLOGY AND LUBRICATION","s     FRICTION AND LUBRICATION  Laws of dry sliding friction, characteristics of hydrodynamically lubricated surface, Boundary region of lubrication, lubrication oil vs grease oil lubrication, selection and its application Sealing devices Greases, oils in greases including the study of consistency, mechanical stability, bleeding and evaporation properties, synthetic grease selection, specification and application  10     SELECTION OF BEARINGS AND REQUIREMENTS Types of bearings available, slider type bearing, roller element bearings, and principle for selection of bearings, mechanical requirements, environmental conditions and economics        SLIDING BEARINGS  Types of journal bearings, wick-oiled bearings, pressure fed bearings, externally pressurized bearings, types of thrust bearings, pivoted shoe bearings, springs supported flexible plate thrust bearings, step thrust bearing, externally pressurized bearings, pocket thrust bearings  Viscosity, effect of temperature and pressure on viscosity The Hagen-Poiseulle Law, Petroff's equation, hydrodynamic bearing theory Raynold’s equation in two dimensions and limitation of the theory The plane slider bearing, slider bearing, load capacity, slider bearing friction, pivot-equation The full journal bearing, load capacity, journal bearing friction, non-dimensional charts and simple numerical  Reynold’s equation in three dimensions, effect of end flow on load factor, Kingsbury’s        14electrical analogy, leakage factor Design aspects of simple journal bearings, multiple journal bearings, pressure bearings and non-pressure bearings                                                              ROLLING BEARING 10 Elementary study of deep groove bearing, filling notch bearings, angular- contact ball 4 bearing, magneto bearing, self-aligning bearings, miniature ball bearings, double row ball bearing, duplex bearings, ball thrust bearings, detailed descriptions of cylinder, roller bearings, spherical roller bearings, tapered roller bearings, needle bearings, principle of operation, Stribeck’s equation for load capacity Course"
"  ME 413","  WORK STUDY AND ERGONOMICS","s     METHOD STUDY Process Analysis, Process and Activity Charts, Operation Analysis, Basic Procedure, Micro Motion Study, Principles of Motion Economy  6     WORK MEASUREMENT  Purposes and Uses, Basic Procedure, Techniques- Work Sampling, Stop-Watch Time Study, Rating and Allowances, Setting Standard Times for Jobs, Standard Data, Predetermined Motion Systems, Job Evaluation of Merit Rating, Wage Incentive Plans, MTM(Method Time Measurement), WORK SAMPLING and Application of work sampling, work sampling procedure Design of work sampling plan     ERGONOMICS Fundamental  Concepts, Issues in Work System Design, Measuring Work by Physiological Means, Work Posture, Fatigue Measurement and Evaluation, Environmental Factors and Work Systems, Development of Ergonomics        DESIGN APPROACH  A new Design, Modification of Existing Design, Assessment of Design, Limitation of Man and Machine with Respect to each other, Posture-standing at work, Seated at Work, Work Station Heights and Seats Geometry, Human Anthropometry and its Use in Work place Layout, Analysis, NIOSH/OSHA/OCRA GuidelinesWORK LOAD Static and Dynamic Muscular Work, Human Motor Activity, Metabolism, Physical Work                                                                    5 Load, Measurement of Physical Work Load, Mental Work load, Measurement of Mental 2 Work Load, Repetitive and Inspection Work, Work Duration and Rest Pauses Course"
"  MEN414","  POWER PLANT ENGINEERING"," STEAM POWER PLANT 15  Introductory Generation of electricity and sources of energy, thermodynamic cycles, selection of power plants on thermodynamic economical and operating considerations, Future trends in power industry, power source of the future  Steam Generators Principle construction and operation of high pressure boilers, Design trends in water tube boilers, Supercritical pressure systems, Steam generators for special applications, Generator selection, maintenance and operation Boiler furnaces  Feed Water Heating and Steam Turbines Cycle with finite number of heaters, analysis of optimum rise in ideal cycle efficiency Type of heater arrangements, equations for single heater arrangement and series of heaters Losses in various types of heater arrangements Fuels and Firing Type of fuels and their characteristics Coal handling and coal storage, methods of coal firing, stocker fired and pulverized fuel feeding systems, pulverized and different types of stockers Ash handling and ash disposal Burning and feeding of oil and gas Selecting fuel for new plants  Water Treatment Quality of water needed by the plant Types of impurities, PH value, Clarification of water and filter designs Water treatment Deareators and aerators Handling and feeding chemicals Feed water regulation Condenser cooling water systemsConstruction and operation of economizers, air pre-heaters, steam separators Schematic layout of a modern coal fed steam power station Heat balance of steam power station Steam Station costs Load curves Site selection     DIESEL POWER PLANTS 10 Diesel plant elements, arrangements of diesel plant, diesel engine fuel injection system, air intake system, engine lubrication and engine cooling systems, supercharging and superchargers Methods of starting and stopping the engines  Advantages and disadvantages of using diesel power plant, Economics of diesel plant over steam and hydro-electric plant     GAS TURBINE POWER PLAN’ Elements of gas turbine plants, principle and performance of simple gas turbine plant, thermal refinement of gas turbine cycle Combination gas turbine cycles Gas turbine cycle calculations Economics of gas turbine plant compared with steam power plant     10     NUCLEAR POWER PLANT 9 Atomic structure, energy levels, binding energy Radio-activity, decay laws, half lives, nuclear reaction The fission chain reaction (Controlled and uncontrolled) Maintenance of chain reaction, heat removal, reactor fuels and materials Some common types of power reactors Pressurized water reactor, boiling water reactor and gas cooled reactor Reactor system safety provisions Fusion reaction, site selection Economics of nuclear power plants Air pollution Power plant and the air pollution Units of radiation dose Control of internal and external hazards           Course"
"  MEN415","  INDUSTRIAL AUTOMATION AND ROBOTICS"," 1 INTRODUCTION TO AUTOMATION 3 Automation production system, Mechanization  Automation, Types of automation,expectations from automation, reasons for automating, basic elements of an automated system, levels of automation, Automation strategies, Role of automation in industries                                                                          FLUID POWER CONTROL a Fluid power control elements and standard graphical symbols, construction and performance of fluid power generators, hydraulic and pneumatic cylinders, construction design and 2 mountings, hydraulic and pneumatic valves for pressure, flow and direction control, servo valves and simple servo system with mechanical feedback, governing differential equation and its solution for step position input, basic hydraulic and pneumatic circuits Design of pneumatic logic circuits for a given time displacement diagram or sequence of operations INDUSTRIAL CONTROL SYSTEM 5 Process industries versus discrete manufacturing industries, continuous versus discrete 3 control, computer process control, forms of computer process control, closed loop versus open loop control, design of control systems Programmable logic controllers — principle of operation, ladder logic diagram FACTORY AUTOMATION 5 Transfer systems-Continuous, intermittent, Indexing mechanisms, vibratory bowl feeders, 4 non vibratory feeders, hopper feeders, rotary disc feeder, centrifugal, revolving feeder, assembly systems, automated assembly, design for automated assembly, synchronous and non synchronous material transfer, Automated Guided Vehicles  ROBOT TECHNOLOGY 4 Automation and Robots, Robot technology and terms related to robot Robot physical 5 configuration, Classification of Robot Basic, Manipulation of Robot Components, Degree of Freedom and Degree of Motion, Joints and Symbols, Economic and Social Issues, Principles of Robots, Applications Requirement of a Robot in an Industry, Asimov’s law of robotics ROBOT KINEMATICS 6 6 Rotation Matrix, Homogeneous transformation matrix, Denavit-Hartenberg convention, Euler angles, Roll-Pitch-Yaw (RPY) Representation, Direct and inverse kinematics for position and orientation, Redundancy, manipulator, End effector WORKPLACE ANALYSIS AND TRAJECTORY PLANNING 6 7 Workspace Analysis, Work Envelope of different Robot Configurations, Workspace Fixtures, The Pick and Place Operation, Continuous Path Motion, Interpolated Motion, Straight Line Motion ROBOT SENSING  VISION 6 Various Sensors and their Classification, Use of Sensors and Sensor Based System in 8 Robotics, Machine Vision System, Description, Sensing Digitizing, Image Processing and Analysis and Application of Machine Vision System, Robotic Assembly Sensors and Intelligent Sensors Course"
" MEN416"," MECHANICAL MEASUR NT AND METROLOGY","s     INTRODUCTION  Introduction to Measurement Measurement Units, Measurement System Applications, Elements of Measurement System, Selection of Measuring Instrument Instruments Types and Performance Characteristics Review of Instrument Types, Static Characteristics of Instruments, Dynamic Characteristics of Instruments, Types of Error during Measurement Process Calibration of Measuring Sensor and Instruments  6     DISPLAY OF MEASUREMENT SIGNALS  Electronic Output Display, , Recording of Measurement Data Ultra-Violet Recorders, Fibre Optics Recorder, Digital Recorders and Presentation of Measurement Data Sensor Technologies Capacitative, Resistive, Magnetic, Hall Effect, Piezo-resistive And Fibre Optic Sensor Optical Sensors Intrinsic, Extrinsic, Distributed Sensors Ultrasonic Transducer, Use of Ultrasound in Tracking 3d Object Motion Ultrasound as range sensor     MESUREMENT OF FLOW, TEMPERATURE  PRESSURE  Temperature Measurement by radiation thermometers optical pyrometers, radiation pyrometer, thermo-graphy, fibre optic temperature sensor, acoustic thermometer Pressure Measurement Capacitative pressure sensor, fibre optic pressure sensor, intelligent pressure transducer, Flow Measurement Corilis Flowmeter, Thermal Mass Flow Measurement, Positive Displacement Flowmeter, Electro-magnetic Flowmeter, and Ultrasonic Flowmeter     MEASUREMENT OF FORCE AND TORQUE Mass Measurement Electronic, Pneumatic, Intelligent load cells, Force Measurement accelerometer, vibrating wire sensor, Torque Measurement Optical Torque Measurement, Rotational Displacement Measurement Circular and Helical Potentiometer, Rotational differential transformer, gyroscopes, Rotational Velocity Measurement digital and analogue tachometer, fibre optic gyroscope, Mechanical Flyball, Viscosity Measurement Rotational Viscometer, Falling Body Viscometer     LIMITS, FITS AND TOLERANCES  Concept of interchangeability, types of in interchangeability, need for standard systems of limits, fits and tolerances, BIS 9191963standard system, selection of limits and fits exercises on limits, fits and tolerances, design principles for limit gauges Taylor’s principle, types of limit guges tolerance on limit gauges     MEASURING AND GAUGING INSTRUMENTS  Design principles of measuring instruments kinematics design, principle of alignment pivots and bearings, sources of error in measurement, calibration of measuring instruments mechanical linear and angle measuring instruments, venire calipers, micro — meters dial gauges, bevel protectors sine bar spirit level optical instruments autocollimators, tool room microscope length measuring machines, comparators magnification principles types of comparators, mechanical optical, pneumatic, electrical and electronic comparators           SCREW THREAD AND GEAR METROLOGY Elements of screw thread metrology, measurement of major, minor and effective diametersof external and internal screw threads, measurement of pitch and screw thread angle, effect of pitch error, elements of gear metrology, measurement of gear tooth thickness, gear profile, gear concentricity, pitch and run-out for involute gear, gear rolling test                                                                                                     MEASUREMENT OF SURFACE FINISH 4  8 Concept of macro and micro errors, scales surface roughness measures, datum for surface roughness measurement M and E system, measurement of surface roughness stylus methods using mechanical optical and electrical magnification  « Number of"
"  MEN417","  AUTOMOBILE ENGINEERING"," COOLING AND LUBRICATION SYSTEMS 5  cooling systems and their components, antifreeze mixtures Lubrication purpose and various systems of lubrication, types and desirable properties of lubricants, components like oil filters, oil pumps, and oil pressure indicators, air supply system, air filters, turbo charger and super chargerFUEL SUPPLY SYSTEMS  Fuel injection system for petrol and diesel engines, fuel pumps (mechanical and electrical), air fuel ratio requirements, carburetors types and general operation throttle body and multipoint fel injection systems, electronic control module and sensing devices     TRANSMISSION SYSTEMS  Clutch function and types, torque converters manual and automatic transmission/ transaxles sliding constantly  synchromesh gearboxes, epicyclic gearbox differential propeller shafts and universal joint front and rear axles     BRAKE SYSTEMS, WHEEL  TYRES  Braking efficiency and stopping distances Types of brakes, Drum and disc brakes Detailed description of hydraulic and pneumatic brake Mechanical, vacuum and electrical methods of brake actuation, servo brakes, ABS, type of wheels, tyres, type of tyres cross ply, radial tubeless etc specification of tyres     SUSPENSION SYSTEM Road springs, shock absorbers, independent suspension, road springs air suspension, hydroelastic suspension     STEERING SYSTEM  Steering geometry, details, correct steering angle, Ackerman steering mechanism Cornering power, over steering and under steering Worm wheel and Rack pinion types of steering gears Safety steering columns, power steering     IGNITION SYSTEM Various ignition systems ( coil and magneto) and detailed study of their components, electronic ignition system, distributor less ignition system     BATTERY AND STARTING SYSTEMS  Storage battery (lead acid type), Maintenance free batteries, various components, Charging system, starting motors, starting drives, Bendix drive, Electronic starter control, starting system trouble shooting     EMISSION CONTROL Emission norm like EURO and BHARAT norms, methods and devices to control emissions     10  MISCELLANEOUS TOPICS  Automotive accessories, hydraulic single lever and two lever hydraulic systems for tractors, Technical specifications, controlling devices such as fuel gauge, temperature gauge, indicator lights speedometer odometer, HVAC Ete            Cours  e"
"","

 

JUALITY ENGINEERING  MANAGEMENT ( OPEN ELECTIVE)"," INTRODUCTION 2 1 Introduction to quality (Services and manufacturing) quality planning and control, quality cost, economics of quality control, phases of quality evolution PROCESS CAPABILITY  MEASUREMENTS  4 2 Specification, tolerances and process capability studies, precision reproducibility and accuracy of method measurement, Taguchi method STATISTICAL QUALITY CONTROL a 3 Inspection and quality control, statistical quality control (SQC) statistical process control (SPC), control charts for variables and control charts for attributes, sampling plans for attributes and variables, economics of sampling charts 4 QUALITY CONCEPTS 4 Quality Assurance Total Quality Control Total quality concept, Deming’s 14 points TQM 6 5 Total Quality Management(TQM) TQM concept, quality planning, quality improvement team, quality circles organization, training for quality circles, just in time (JIT) QUALITY STANDARDS 6 6 Definition, applications, implementation procedure and requirements of Quality ISO 9001, ISO 9002, ISO 9003, ISO 9004 and ISO 14000 Quality standards 7 QUALITY  RELIABILIT 7 Product quality and reliability, failure data analysis and life testing, redundancy in design SIX SIGMA 3 8 Six sigma concept, definition, procedure for six sigma application, TQM and six sigma, six sigma and Indian industries, six sigma concept of process capability Course"
"  MEN- 462","  RELIABILITY AND MAINTENANCE MANAGEMENT","s     INTRODUCTION  Maintenance Concept, objectives and characteristics of maintenance function, organizational set up of the maintenance system, responsibilities of the maintenance department, Types of maintenance corrective, operating practices in Maintenance, Benefits and Effects of maintenance     MAINTENANCE PLANNING AND CONTROL  Planning of maintenance function Present material policy for maintenance, classification of spare, spare parts provisioning, spare parts inventory, ABC analysis, FSN Approach, XYZ approach, VED approach, Work planning and scheduling, Long-range and short range planning Man power allocation Estimation of maintenance work and control     MAINTENANCE ACTIVITIES AND EVOLUTION  Evolution of alternative maintenance, Polices breakdown, Preventive and Predictive maintenance, Fault diagnosis and control monitoring techniques, Simulation of alternative practices, Safety aspect in maintenance, Housekeeping practices, Total productive maintenance     RELIABILITY AND AVAILABILITY OF ENGINEERING SYSTEMS  Reliability and Maintainability, Bathtub Hazard Rate concept, Quantitative estimation of reliability of parts, Reliability, maintainability, failure, availability, Reliability structure and optimum design configuration of series, parallel, combination of series and parallel, redundancy structure Mean time to failure (MITF), mean time between failure (MTBF), mean time to repair (MTTR) Accuracy and confidence of reliability estimation, Statistical estimation of Reliability Indices, Machine failure pattern Breakdown time distribution     MAINTENANCE IN SERVICE  Maintenance Requirement Mechanical, Electrical, Process and Service equipment Maintenance Aspect Lubrication Chemical control of corrosion Condition monitoring technique, computerized Maintenance information system, computerized condition Monitoring, Maintenance Decision making     ECONOMIC ASPECT OF MAIANTENANCE  Cost of machine breakdown, Estimation of life cycle cost, Impact of maintenance cost, Application of work measurement in maintenance selection of Manpower and Training, Incentive Payment of Maintenance workers     INSPECTION, TESTING AND QUALITY CONTROL IN MAINTENANCE Inspection, Testing and Quality Control in Maintenance, Definitions, Importance of Inspection and testing in maintenance, Inspection internal as Frequency, Destructive Non destructive and semi destructive testing, liquid penetration test, magnetic particle test, ultrasound test, vibration analysis, oil analysis, Definition and importance of Quality control in Maintenance, Statistical Quality Control Tools and Techniques           Cours  e"
"  MEN463","  OPERATIONS RESEARCH","s     INTRODUCTION  Introduction to Operations Research Basics definition, scope, objectives, phases, models and limitations of Operations Research Linear Programming Problem — Formulation of LPP, Graphical solution of LPP Simplex Method, Artificial variables, big-M method, two-phase method, degeneracy and unbound solutions  5     TRANSPORTATION PROBLEM Formulation, solution, unbalanced Transportation problem Finding basic feasible solutions — Northwest comer rule, least cost method and Vogel’s approximation method Optimality test the stepping stone method and MODI method     ASSIGNMENT MODEL Formulation Hungarian method for optimal solution Solving unbalanced problem Traveling salesman problem and assignment problem     SEQUENCING MODELS Solution of Sequencing Problem — Processing n Jobs through 2 Machines — Processing n Jobs through 3 Machines — Processing 2 Jobs through m machines — Processing n Jobs through m Machines     DYNAMIC PROGRAMMING Characteristics of dynamic programming Dynamic programming approach for Priority Management employment smoothening, capital budgeting, Stage Coach/Shortest Path, cargo loading and Reliability problems     GAME THEORY Competitive games, rectangular games, saddle point, minimax (maximin) method of optimal strategies, value of the game Solution of games with saddle points, dominance principle Rectangular games without saddle point — mixed strategy for 2 X 2 games     REPLACEMENT MODELS Replacement of Items that Deteriorate whose maintenance costs increase with time without change in the money value Replacement of items that fail suddenly individual replacement policy, group replacement policy        INVENTORY MODELS Inventory costs Models with deterministic demand — model (a) demand rate uniform and production rate infinite, model (b) demand rate non-uniform and production rate infinite, model (c) demand rate uniform and production rate finiteCourse"
"  MEN464","  FINITE ELEMENT METHOD"," INTRODUCTION a Introduction of the FEM, its historical background, Brief overview of the steps used in FEM,  1 Various approaches to formulate elemental equations, Review of the concept of stresses, strains, equilibriums, boundary conditions, temperature effect and there relations, Concept and application of Minimum Potential energy method, Rayleigh Ritz method, Galerkin Method and Principle of Virtual Work applied to elasticity problems MATRIX ALGEBRA  GAUSS ELIMINATION METHOD 4  2 Matrix algebra and its different operations, Eigen values and Eigen vectors, Positive definite matrix, Gauss elimination method to solve a large linear equations ONE DIMENSIONAL PROBLEMS 8 Introduction, finite element modelling using bar element, shape functions, Iso, super and sub  3 parametric types of FEM formulation, Potential energy approach to solve 1-D problems, assembly of elemental equations, types and applications of boundary conditions, higher order 1-D element and their shape functions, its application to 1-D problem, Accounting of temperature effect in 1-D problems TRUSSES PROBLEMS 4  4 Introduction, 2-D and 3-D trusses, concept of local and global coordinate system and its transformation matrix, solution of 2-D and 3-D trusses by the FEM, stress calculations, Accounting of the temperature effect  5 TWO-D PROBLEMS USING CONSTANT STRAIN TRIANGLES (CST) 6  Introduction, finite element modelling using CST elements, its shape function, Potentialenergy approach, solution of the 2-D problem, Accounting of temperature effect, Problem modelling and boundary conditions for symmetrical problems     TWO-D ISOPARAMATRIC ELEMENTS AND NUMERICAL INTEGRATION Introduction, Four noded quadrilateral element based FE Modelling and its solution, Numerical integration, concept of weights and gauss points, its values for one point, two points etc formulae, 2-D  3-D numerical integration and its application in FEM, Higher order quadrilateral and triangular elements and it’s numerical integration     BEAMS AND FRAMES Introduction, Potential energy based FE formulation using beam and frame elements, Boundary consideration, shear stress and bending moment calculations     DYNAMIC PROBLEMS Introduction, mass matrix as used in the FEM, elemental mass matrix for different types of elements as studied above, Evaluation of Eigenvalues and Eigen vectors by FEM           Course"
"  MEN-465","  S M  D"," INTRODUCTION Overview of Smart Materials and their properties, Classification of  5 1 Smart Materials, Development of smart materials and devices Areas of application of devices 2 PIEZOELECTRIC AND ELECTROSTRICTIVE MATERIALS constitutive  6relationship, electromechanical coupling coefficients, piezoelectric constants, piezoceramic materials, variation of coupling coefficients in hard and soft piezoceramics, polycrystalline vs single crystal piezoelectric materials, polyvinyldene fluoride, piezoelectric composites     MAGNETOSTRICTIVE AND MAGNETOELECTRIC MATERIALS constitutive relationship, magneto-mechanical coupling coefficients, Joule Effect, Villari Effect, Matteuci Effect, Wiedemann effect, Giant magnetostriction in Terfenol-D, Terfenol-D particulate composites, Galfenol and Metglas materials     SHAPE MEMORY ALLOYS Synthesis, Types of shape memory alloys, Nickel-Titanium alloy (Nitinol), Cu based alloys, Chiral materials, Applications, Fastners, Fibers, Reaction vessels, Nuclear reactors, Chemical plants, Satellite antenna, Blood clot filter, Plastics     ELECTRORHEOLOGICAL (ER) AND MAGNETORHEOLOGICAL (MR) FLUIDS Suspensions and ER fluids, ER phenomenon, charge migration mechanism, ER fluid actuators, applications of ER fluids Composition of MR fluid, applications of MR fluids     SENSOR AND ACTUATOR Sensing Technology, Types of Sensors, Physical Measurement using Piezo Electric Strain measurement, Inductively Read Transducers, The LVOT, Fiber Optic Techniques Chemical and Bio-Chemical sensing in Structural Assessment, Absorptive chemical sensors, Spectroscopes, Fibre Optic Chemical Sensing Systems and Distributed measurement  Actuator Techniques, Actuator and actuator materials, Piezoelectric and Electrostrictive Material, Magneto structure Material, Shape Memory Alloys, Electrorheological Fluids, Electromagnetic actuation, Role of actuators and Actuator Materials  10     MEASURING TECHNIQUES Strain Measuring Techniques using Electrical strain gauges, Types, Resistance, Capacitance, Inductance, Wheatstone bridges, Pressure transducers, Load cells, Temperature Compensation, Strain Rosettes           Course"
"  MEN421","  FRACTURE MECHANICS","s        1   BACKGROUNDHistorical aspects, kind of failure, different techniques of fracture mechanics, brittle and  3 ductile fracture, modes of fracture, potency of crack, damage control ENERGY RELEASE RATE (ERR) Introduction, dilemma of Griffith, Surface energy, Griffith’s realization and analysis,  8 2 Energy release rate, ERR of Double Cantilever Beam specimen, anelastic deformation at crack tip, crack resistance, stable and unstable crack growth, R- curve for brittle crack, Thin plate v/s thick plate, critical ERR STRESS INTENSITY FACTOR (SIF) 3 Introduction, Linear Elastic Fracture Mechanics (LEFM), Stress and displacement fields in  9 isotropic elastic material, SIF and its mathematical background, Approach of Westergaard for different mode of fracture and its analysis SIF OF MORE COMPLEX CASES 4 Other application of Westergaard, application of the principles of superposition, crack ina  5 plate of finite dimensions, Edge and embedded cracks, Relationship between ERR and SIF, critical SIF, Bending and twisting of cracked plates ANELASTIC DEFORMATION AT THE CRACK TIP 5 Investigation at the crack tip, approximate shape and size of the plastic zone, effective crack  5 length, effect of plate thickness J-INTEGRAL APPROACH 6 Relevance, scope and definition of J-integral, path independence and stress  strain relation,  4 Further discussion on J-integral, Engg Approach to J integral CRACK TIP OPENING DISPLACEMENT (CTOD) 3 7 Introduction, relationship between CTOD, SIF and ERR, Equivalence between CTOD and J integral FATIGUE FAILURE 8 Introduction, Terminology, S-N curve, crack initiation, crack propagation law, Fatigue life  5  calculation, Effect of an overload, crack closure, variable amplitude fatigue loading environment assisted fracture           Course"
" MEN- 422"," é MICRO AND NANO SCALE THERMAL ENGINEERING","s     INTRODUCTION Micro /nano scale phenomena, Basics of Micro/nano scale heat transfer and fluid mechanics, Miniaturization nano technology contribution to modern technology Difference with macro scale phenomenon Impact of nano technology-Statistical Thermodynamics, Quantum Mechanics, Thermal Properties of Molecules, Kinetic Theory, and Micro/Nanofluidics  6     THERMAL TRANSPORT IN SOLID MICRO/NANOSTRUCTURES  Electron and Phonon Scattering, Size Effects, Quantum Conductance, Electronic Band Theory, Tunneling, Non equilibrium Heat Conduction, and Analysis of Solid State Devices Such As Thermoelectric Refrigeration and Optoelectronics     MICROSCALE AND NANO SCALE HEAT TRANSFER  Fundamentals and Engineering Applications, Methods and observations of thermo physical phenomena in size-affected domains Principal concepts and practical design engineering aspects of heat transfer modern engineering applications, such as microchannel heat sinks, micro heat exchangers, and micro heat pipes, fundamentals of Nano scale thermal phenomena in fluids numerical on microscale conduction, convective heat transfer, and radiation as well as nano scale thermal phenomena Nanoscale Thermal Radiation and Radiative Properties of Nanomaterials, Radiation Temperature and Entropy, Surface Electromagnetic Waves, and Near-Field Radiation for Energy Conversion Devices     THERMAL ENERGY STORAGE AND TRANSPORT by conduction in natural and fabricated structures Thermal energy in two carriers, phonons and electrons , solid-state transport, the quantum of thermal conductance, ballistic interface resistance, and carrier scattering Bulk material properties, such as thermal and electrical conductivity derived from particle transport theories, and the effects of spatial confinement on these properties         MICROFLUIDICS Fluids flowing in miniaturized systems Applications in the pharmaceutical, biomedical and chemical engineering domains Fluid mechanics of micro flows dispersion, electrical and thermal phenomena in miniaturized devices Biological, chemical, physical and engineering perspectives Concepts of micro fluidic systems Introduction to Bio MEMS /Biosensors, Devices in microscale and nano scale Nanotechnology, electrokinetics and flow theory  Benefits of microfluidics, state-of-the-art microfluidics technology and applications fluid control devices, gas and fluid measurement devices, medical testing equipment, and implantable drug pumps     NANOFLUIDICS Introduction Fundamentals of Nanofluidics, Nanofluidic Energy Absorption Converting Mechanical Energy to Thermal Energy, Nanofluidic Energy Tapping Temporarily Storing Mechanical Energy, Nanofluidic Actuation Converting Thermal/Electrical Energy to Mechanical Energy Nanofluidic Energy Harvesting Converting Thermal/Mechanical Energy to Electrical Energy           Course"
"  MEN423","  ADVANCED AND HYBRID MANUFACTURING","  1 INTRODUCTION  Trends in modern manufacturing An overview of modern machining  3 methods MECHANICAL METHODS  Principle, process description, process capabilities,  6  2 limitations Applications of Ultrasonic Machining (USM), Abrasive Jet Machining (AJM), and Abrasive Water Jet Machining (AWJM) processes ELECTROCHEMICAL  CHEMICAL METHODS  Fundamental principle, process  7  3 description, process capabilities, limitations Applications and Methodology of Electrochemical Machining (ECM), Electrochemical Grinding (ECG), Electrochemical deburring Electrochemical honing and Chemical Machining (CM) processes THERMAL METAL REMOVAL METHODS  Fundamental principle, process  6 description, process capabilities, limitations Applications and methodology of Electrical  4 Discharge Machining (EDM), Laser Beam Machining (LBM), Electron Beam Machining (EBM) Plasma Arc Machining (PAM), Plasma Arc welding (PAW), and Hot Machining (HM) processes HYBRID MACHINING METHODS  Concept, Classification Common Hybrid  5  5 Machining Methods ECSM, Vbration Assisted EDM, Electro Discharge Grinding, Process Specifications, Capabilities, limitations and applications  6 MICROMACHINING  Introduction to micro machining, micro-turning, micromilling, 4 micro-drilling, micro EDM, micro- WEDM, micro ECM, etc  x a Number of"
"  MEN424","  COMPUTATIONAL FLUID DYNAMICS"," INTRODUCTION 5  History of CFD, Comparison of the three basic approaches in engineering problems solving                 i — Analytical, Experimental and Computational Methods Recent Advances in Computational  Techniques  PROBLEM FORMULATION a 2 The standard procedure for formulating a problem physical and Mathematical classification  of problems, Types of governing Differential equations and Boundary conditions  PARTIAL DIFFERENTIAL EQUATIONS 4 3 Introduction, Physical classification, Mathematical classification, Well-posed problem  system of equations other differential equation of interest  METHOD OF DISCRETISATION 6 4 Basic of Finite Difference Method, Finite Element Method and Finite volume Method  Treatment of Boundary Condition  NUMERICAL SOLUTION TO HEAT CONDUCTION PROBLEM 10 5 Steady state Problems        @ One dimensional Heat Conduction Transfer through a Pin-fin(ii) Two dimensional conduction through a plate Unsteady state Problem  (iii) One dimensional Transient Heat Conduction Explicit and Implicit Method, Stability of numerical Method     NUMERICAL SOLUTION TO FLUID FLOW PROBLEMS 10 A type of fluid flow and their governing equations, Viscous Incompressible flows Calculation of flow field using the stream function vorticity method, Calculation of boundary layers flow over a flat plate           Course"
" MEN425"," INTERNAL COMBUSTION ENGINES"," INTRODUCTION 1 Internal and external combustion engines classification of LC Engines, Cycles of operation  4  in four stroke and two stroke LC Engines, Valve timings, Rotary (Wankel) Engines and their operation,           AIR STANDARD CYCLES Assumptions made in air standard cycle Otto cycle diesel cycle, dual combustion cycle,  6 comparison of Otto, diesel and dual combustion cycles sterling and Ericsson cycles air standard efficiency, specific work output, specific weight work ratio mean effectivepressure deviation of actual engine cycle from ideal cycle     CARBURETION, FUEL INJECTION AND IGNITION SYSTEMS                                                                 Mixture requirements for various operating conditions in SI Engines elementary  6 3 carburetor, Requirements of a diesel injection system types of injection systems petrol injection, Requirements of ignition system types of ignition systems ignition timing spark plugs COMBUSTION IN LC ENGINES SI engines Ignition limits stages of combustion in SI Engines Ignition lag velocity of  6 flame propagation detonation effects of engine variables on detonation theories of 4 detonation pre-ignition octane rating of fuels, SI engine combustion chambers, Stages of combustion in CI Engines delay period variables affecting delay period knock in CI engines, Cetane rating CI engine combustion chambers, , Super charging and turbo charging LUBRICATION AND COOLING SYSTEMS Functions of a lubricating system, Types of lubrication system mist, wet sump and dry sump  4 5 systems properties of lubricating oil SAE rating of lubricants, engine performance and lubrication, Necessity of engine cooling disadvantages of overcooling cooling systems air- cooling, water cooling radiators ENGINE TESTING AND PERFORMANCE Performance parameters BHP, IHP, mechanical efficiency, brake mean effective pressure  6 6 and indicative mean effective pressure, torque, volumetric efficiency specific fuel consumption (BSFC, ISFC), thermal efficiency heat balance Basic engine measurements fuel and air consumption, brake power, indicated power and friction power, heat lost to coolant and exhaust gases performance curves AIR POLLUTION FROM LC ENGINE AND ITS REMEDIES 7 Pollutants from SI and CI Engines, Methods of emission control alternative fuels for LC  4 Engines the blending of fuels, Bio Diesel Multi Point Fuel Injection System (MPFI), EURO- (1-4) series  BHARAT series GAS TURBINES Brayton cycle Components of a gas turbine plant open and closed types of gas turbine  6 8 plants Optimum pressure ratio Improvements of the basic gas turbine cycle multi stage compression with inter-cooling multi stage expansion with reheating between stages exhaust gas heat exchanger, Applications of gas turbines Problems Course"
